LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRT,HHFT,NETBALANCE,PC_NHHDI,A,2017,3.0047,
PRT,HHFT,NETBALANCE,PC_NHHDI,A,2018,2.896167,
PRT,HHFT,NETBALANCE,PC_NHHDI,A,2019,2.844034,
PRT,HHFT,NETBALANCE,PC_NHHDI,A,2020,9.371313,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,1995,4.833085,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,1996,5.148607,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,1997,5.1704,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,1998,5.525171,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,1999,5.495858,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2000,5.893922,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2001,7.270581,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2002,7.568577,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2003,9.135741,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2004,9.562155,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2005,10.21392,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2006,9.439913,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2007,9.255849,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2008,9.105489,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2009,10.15476,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2010,9.740647,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2011,7.986663,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2012,8.414139,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2013,8.118693,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2014,8.539745,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2015,9.237284,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2016,9.171459,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2017,9.57184,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2018,9.892283,
DEU,HHFT,NETBALANCE,PC_NHHDI,A,2019,9.767415,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2000,6.912731,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2001,13.06881,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2002,9.560659,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2003,8.190178,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2004,11.22814,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2005,13.04178,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2006,15.01886,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2007,18.2564,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2008,7.985187,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2009,13.11607,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2010,10.54935,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2011,5.74054,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2012,6.666235,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2013,6.848345,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2014,3.187686,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2015,6.004075,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2016,18.51891,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2017,12.26431,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2018,6.316866,
CHE,HHFT,NETBALANCE,PC_NHHDI,A,2019,12.264,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,1995,10.40179,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,1996,8.893384,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,1997,7.644837,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,1998,4.539353,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,1999,3.059348,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2000,4.444704,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2001,4.962697,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2002,3.910819,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2003,1.94279,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2004,1.978611,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2005,0.8616434,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2006,1.944707,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2007,4.44252,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2008,3.787676,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2009,8.362534,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2010,8.101808,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2011,6.452996,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2012,5.403373,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2013,4.229429,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2014,4.475915,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2015,4.150567,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2016,1.662642,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2017,-0.3484625,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2018,0.017555,
GBR,HHFT,NETBALANCE,PC_NHHDI,A,2019,0.1468271,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,1995,3.949766,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,1996,1.433086,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,1997,-1.954935,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,1998,-0.9806238,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,1999,-1.410977,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2000,-1.090751,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2001,-2.194591,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2002,-4.452695,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2003,-6.362051,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2004,-6.799506,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2005,-8.229727,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2006,-7.411008,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2007,-8.823789,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2008,-6.927367,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2009,-3.923829,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2010,-4.652979,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2011,-4.524164,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2012,-4.093649,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2013,-4.40536,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2014,-5.475557,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2015,-5.387865,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2016,-7.616339,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2017,-7.953733,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2018,-8.771037,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2019,-7.608978,
CAN,HHFT,NETBALANCE,PC_NHHDI,A,2020,5.88718,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,1995,11.95288,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,1996,8.966147,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,1997,11.47435,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,1998,4.641617,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,1999,7.120985,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2000,8.125295,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2001,12.55266,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2002,10.84505,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2003,7.253229,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2004,8.978189,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2005,8.632393,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2006,3.513299,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2007,0.2046851,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2008,5.467653,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2009,2.170721,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2010,0.758211,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2011,3.222857,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2012,5.643943,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2013,3.708388,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2014,4.083542,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2015,1.555601,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2016,2.499349,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2017,2.71973,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2018,2.291065,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2019,2.119565,
ITA,HHFT,NETBALANCE,PC_NHHDI,A,2020,11.28904,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,1995,5.911222,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,1996,3.730917,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,1997,2.369899,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,1998,0.3009514,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,1999,-2.76025,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2000,-2.860332,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2001,-0.5929977,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2002,-1.239399,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2003,-0.9416839,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2004,-2.807266,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2005,-3.74579,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2006,-7.085229,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2007,-7.228229,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2008,-5.319719,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2009,2.150564,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2010,3.236903,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2011,5.624343,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2012,7.161328,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2013,7.267285,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2014,9.871575,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2015,8.251179,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2016,5.609081,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2017,3.718774,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2018,5.410295,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2019,6.419127,
NLD,HHFT,NETBALANCE,PC_NHHDI,A,2020,12.49389,
POL,HHFT,NETBALANCE,PC_NHHDI,A,1995,9.847144,
POL,HHFT,NETBALANCE,PC_NHHDI,A,1996,7.28234,
POL,HHFT,NETBALANCE,PC_NHHDI,A,1997,8.344176,
POL,HHFT,NETBALANCE,PC_NHHDI,A,1998,7.351045,
POL,HHFT,NETBALANCE,PC_NHHDI,A,1999,7.181859,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2000,3.658142,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2001,6.674211,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2002,2.801219,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2003,1.400474,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2004,-2.251781,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2005,5.45504,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2006,0.0068027,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2007,2.079296,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2008,-4.469541,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2009,5.118208,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2010,4.691567,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2011,3.65594,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2012,6.981626,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2013,5.08831,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2014,5.48498,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2015,4.577548,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2016,7.586188,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2017,-0.9486271,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2018,4.788474,
POL,HHFT,NETBALANCE,PC_NHHDI,A,2019,3.111853,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,1995,0,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,1996,4.284142,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,1997,5.364224,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,1998,4.354979,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,1999,4.380853,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2000,4.422805,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2001,5.222877,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2002,5.199513,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2003,4.431839,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2004,3.827116,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2005,2.869265,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2006,4.069629,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2007,3.783253,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2008,4.519264,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2009,6.652771,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2010,6.652538,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2011,5.72762,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2012,5.975142,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2013,4.657195,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2014,5.172725,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2015,4.99502,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2016,4.392679,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2017,3.939395,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2018,4.081477,
FRA,HHFT,NETBALANCE,PC_NHHDI,A,2019,4.441357,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,1995,-7.363426,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,1996,6.051536,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,1997,8.478762,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,1998,-2.542231,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,1999,-3.481419,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2000,4.656281,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2001,-1.428841,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2002,1.378689,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2003,1.490015,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2004,-3.992072,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2005,3.160962,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2006,4.50389,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2007,-8.514971,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2008,2.436688,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2009,20.49605,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2010,21.5992,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2011,2.904374,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2012,5.483769,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2013,2.785475,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2014,-1.417378,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2015,6.363436,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2016,5.715289,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2017,5.166269,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2018,4.164472,
LVA,HHFT,NETBALANCE,PC_NHHDI,A,2019,6.31719,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2010,1.306321,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2011,1.197014,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2012,1.067393,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2013,0.9719668,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2014,0.8916975,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2015,2.906268,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2016,3.798448,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2017,4.225023,
BRA,HHFT,NETBALANCE,PC_NHHDI,A,2018,3.239234,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,1995,6.404851,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,1996,1.193664,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,1997,23.51435,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,1998,5.808504,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,1999,0.155388,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2000,3.850002,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2001,3.240707,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2002,2.060366,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2003,-0.6626468,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2004,12.13348,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2005,12.08671,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2006,12.2404,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2007,10.81681,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2008,-0.6189659,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2009,-3.614325,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2010,-3.586247,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2011,16.43961,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2012,8.158282,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2013,8.590124,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2014,2.813635,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2015,8.647352,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2016,16.44714,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2017,13.30427,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2018,5.173803,
LTU,HHFT,NETBALANCE,PC_NHHDI,A,2019,9.601633,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2012,3.532989,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2013,3.39575,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2014,1.986612,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2015,7.183944,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2016,8.714536,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2017,7.238329,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2018,4.888449,
RUS,HHFT,NETBALANCE,PC_NHHDI,A,2019,3.890381,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,1995,1.580904,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,1996,1.693327,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,1997,1.78254,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,1998,1.566704,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,1999,1.783366,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2000,1.25992,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2001,0.9671239,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2002,0.9493484,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2003,0.760178,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2004,-0.3934673,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2005,-1.486678,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2006,-2.804319,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2007,-2.738533,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2008,-1.823403,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2009,-0.9980385,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2010,-0.9943522,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2011,-0.2299611,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2012,0.4240484,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2013,0.5016441,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2014,-2.306784,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2015,-1.109984,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2016,-1.147905,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2017,-0.2161925,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2018,-0.7634545,
ZAF,HHFT,NETBALANCE,PC_NHHDI,A,2019,-0.5548207,
COL,HHFT,NETBALANCE,PC_NHHDI,A,2016,2.483751,
COL,HHFT,NETBALANCE,PC_NHHDI,A,2017,4.298765,
COL,HHFT,NETBALANCE,PC_NHHDI,A,2018,3.666448,
COL,HHFT,NETBALANCE,PC_NHHDI,A,2019,1.414379,
